timestamp,ip_address,method,page,status,country,user_id,sales_rep,conversion_value,lead_value
01/01/1900 05:06,157.21.146.242,GET,/products/prototype-professional.php,200,Germany,user_56367,robert.wilson,0,0
01/01/1900 13:07,157.21.146.242,GET,/pricing.php,200,Germany,user_56367,robert.wilson,0,0
01/01/1900 03:50,157.21.146.242,GET,/quote-request.php,200,Germany,user_56367,robert.wilson,0,1926
01/01/1900 04:43,157.21.146.242,GET,/purchase.php,200,Germany,user_56367,robert.wilson,6918,0
01/01/1900 18:20,170.61.11.64,GET,/index.html,200,Australia,user_27613,jennifer.taylor,0,0
01/01/1900 02:42,170.61.11.64,GET,/products/ai-assistant-premium.php,200,Australia,user_27613,jennifer.taylor,0,0
01/01/1900 14:29,170.61.11.64,GET,/quote-request.php,200,Australia,user_27613,jennifer.taylor,0,1714
01/01/1900 12:05,170.61.11.64,GET,/purchase.php,200,Australia,user_27613,jennifer.taylor,3587,0
01/01/1900 05:24,157.20.98.222,GET,/prototype.php,200,Germany,user_76415,robert.wilson,0,0
01/01/1900 23:18,157.20.98.222,GET,/products/prototype-enterprise.php,200,Germany,user_76415,robert.wilson,0,0
01/01/1900 11:19,157.20.98.222,GET,/sales-contact.php,200,Germany,user_76415,robert.wilson,0,0
01/01/1900 08:44,157.20.98.222,GET,/purchase.php,200,Germany,user_76415,robert.wilson,13008,0
01/01/1900 16:49,155.55.162.228,GET,/ai-solutions/innovation.php,200,USA,user_44817,david.jones,0,0
01/01/1900 20:13,155.55.162.228,GET,/products/innovation-suite.php,200,USA,user_44817,david.jones,0,0
01/01/1900 18:41,155.55.162.228,GET,/quote-request.php,200,USA,user_44817,david.jones,0,784
01/01/1900 20:05,155.55.162.228,GET,/purchase.php,200,USA,user_44817,david.jones,2742,0
01/01/1900 06:23,170.60.162.123,GET,/services.html,200,Australia,user_80123,jennifer.taylor,0,0
01/01/1900 01:44,170.60.162.123,GET,/products/prototype-professional.php,200,Australia,user_80123,jennifer.taylor,0,0
01/01/1900 09:14,170.60.162.123,GET,/pricing.php,200,Australia,user_80123,jennifer.taylor,0,0
01/01/1900 03:55,170.60.162.123,GET,/quote-request.php,200,Australia,user_80123,jennifer.taylor,0,1968
01/01/1900 08:57,170.60.162.123,GET,/purchase.php,200,Australia,user_80123,jennifer.taylor,3643,0
01/01/1900 02:00,157.20.27.251,GET,/ai-solutions/innovation.php,200,Germany,user_94287,michael.williams,0,0
01/01/1900 15:28,157.20.27.251,GET,/products/innovation-suite.php,200,Germany,user_94287,michael.williams,0,0
01/01/1900 11:44,157.20.27.251,GET,/quote-request.php,200,Germany,user_94287,michael.williams,0,743
01/01/1900 05:40,157.20.27.251,GET,/purchase.php,200,Germany,user_94287,michael.williams,2675,0
01/01/1900 14:09,175.71.141.42,GET,/scheduledemo.php,200,Canada,user_12099,david.jones,0,0
01/01/1900 17:12,175.71.141.42,GET,/products/engineering-package-premium.php,200,Canada,user_12099,david.jones,0,0
01/01/1900 22:18,175.71.141.42,GET,/purchase.php,200,Canada,user_12099,david.jones,7748,0
01/01/1900 06:32,157.21.19.84,GET,/prototype.php,200,Germany,user_71308,robert.wilson,0,0
01/01/1900 23:13,157.21.19.84,GET,/products/prototype-enterprise.php,200,Germany,user_71308,robert.wilson,0,0
01/01/1900 12:27,157.21.19.84,GET,/sales-contact.php,200,Germany,user_71308,robert.wilson,0,0
01/01/1900 18:01,157.21.19.84,GET,/purchase.php,200,Germany,user_71308,robert.wilson,8288,0
01/01/1900 23:42,170.61.160.153,GET,/index.html,200,Australia,user_56322,emma.brown,0,0
01/01/1900 03:52,170.61.160.153,GET,/products/ai-assistant-premium.php,200,Australia,user_56322,emma.brown,0,0
01/01/1900 20:58,170.61.160.153,GET,/quote-request.php,200,Australia,user_56322,emma.brown,0,1312
01/01/1900 15:05,170.61.160.153,GET,/purchase.php,200,Australia,user_56322,emma.brown,6640,0
01/01/1900 01:06,160.30.137.142,GET,/index.html,200,France,user_61327,robert.wilson,0,0
01/01/1900 07:36,160.30.137.142,GET,/products/ai-assistant-premium.php,200,France,user_61327,robert.wilson,0,0
01/01/1900 10:20,160.30.137.142,GET,/quote-request.php,200,France,user_61327,robert.wilson,0,1087
01/01/1900 07:35,160.30.137.142,GET,/purchase.php,200,France,user_61327,robert.wilson,5233,0
01/01/1900 06:12,128.1.235.197,GET,/ai-solutions/innovation.php,200,UK,user_10453,lisa.miller,0,0
01/01/1900 07:22,128.1.235.197,GET,/products/innovation-suite.php,200,UK,user_10453,lisa.miller,0,0
01/01/1900 04:54,128.1.235.197,GET,/quote-request.php,200,UK,user_10453,lisa.miller,0,925
01/01/1900 09:36,128.1.235.197,GET,/purchase.php,200,UK,user_10453,lisa.miller,2142,0
01/01/1900 16:33,175.71.248.89,GET,/services.html,200,Canada,user_12775,david.jones,0,0
01/01/1900 17:03,175.71.248.89,GET,/products/prototype-professional.php,200,Canada,user_12775,david.jones,0,0
01/01/1900 13:25,175.71.248.89,GET,/pricing.php,200,Canada,user_12775,david.jones,0,0
01/01/1900 20:49,175.71.248.89,GET,/quote-request.php,200,Canada,user_12775,david.jones,0,1879
01/01/1900 05:15,175.71.248.89,GET,/purchase.php,200,Canada,user_12775,david.jones,6502,0
01/01/1900 12:59,128.2.204.72,GET,/services.html,200,UK,user_95882,john.smith,0,0
01/01/1900 02:14,128.2.204.72,GET,/products/prototype-professional.php,200,UK,user_95882,john.smith,0,0
01/01/1900 20:31,128.2.204.72,GET,/pricing.php,200,UK,user_95882,john.smith,0,0
01/01/1900 10:06,128.2.204.72,GET,/quote-request.php,200,UK,user_95882,john.smith,0,1640
01/01/1900 00:01,128.2.204.72,GET,/purchase.php,200,UK,user_95882,john.smith,3077,0
01/01/1900 13:26,157.21.63.162,GET,/index.html,200,Germany,user_23569,robert.wilson,0,0
01/01/1900 17:40,157.21.63.162,GET,/products/ai-assistant-premium.php,200,Germany,user_23569,robert.wilson,0,0
01/01/1900 10:30,157.21.63.162,GET,/quote-request.php,200,Germany,user_23569,robert.wilson,0,1682
01/01/1900 15:34,157.21.63.162,GET,/purchase.php,200,Germany,user_23569,robert.wilson,6397,0
01/01/1900 13:10,128.1.224.100,GET,/prototype.php,200,UK,user_31332,john.smith,0,0
01/01/1900 07:25,128.1.224.100,GET,/products/prototype-enterprise.php,200,UK,user_31332,john.smith,0,0
01/01/1900 16:30,128.1.224.100,GET,/sales-contact.php,200,UK,user_31332,john.smith,0,0
01/01/1900 20:01,128.1.224.100,GET,/purchase.php,200,UK,user_31332,john.smith,9793,0
01/01/1900 12:58,157.20.101.59,GET,/ai-solutions/innovation.php,200,Germany,user_30522,michael.williams,0,0
01/01/1900 07:48,157.20.101.59,GET,/products/innovation-suite.php,200,Germany,user_30522,michael.williams,0,0
01/01/1900 18:47,157.20.101.59,GET,/quote-request.php,200,Germany,user_30522,michael.williams,0,832
01/01/1900 15:06,157.20.101.59,GET,/purchase.php,200,Germany,user_30522,michael.williams,2720,0
01/01/1900 12:11,128.1.153.130,GET,/scheduledemo.php,200,UK,user_99329,lisa.miller,0,0
01/01/1900 09:59,128.1.153.130,GET,/products/engineering-package-premium.php,200,UK,user_99329,lisa.miller,0,0
01/01/1900 17:46,128.1.153.130,GET,/purchase.php,200,UK,user_99329,lisa.miller,6173,0
01/01/1900 02:51,175.70.77.29,GET,/ai-solutions/innovation.php,200,Canada,user_20010,david.jones,0,0
01/01/1900 07:59,175.70.77.29,GET,/products/innovation-suite.php,200,Canada,user_20010,david.jones,0,0
01/01/1900 22:55,175.70.77.29,GET,/quote-request.php,200,Canada,user_20010,david.jones,0,817
01/01/1900 08:36,175.70.77.29,GET,/purchase.php,200,Canada,user_20010,david.jones,2183,0
01/01/1900 08:11,180.81.104.59,GET,/ai-solutions/innovation.php,200,India,user_69098,jennifer.taylor,0,0
01/01/1900 23:27,180.81.104.59,GET,/products/innovation-suite.php,200,India,user_69098,jennifer.taylor,0,0
01/01/1900 07:40,180.81.104.59,GET,/quote-request.php,200,India,user_69098,jennifer.taylor,0,845
01/01/1900 08:24,180.81.104.59,GET,/purchase.php,200,India,user_69098,jennifer.taylor,1676,0
01/01/1900 06:40,128.1.179.167,GET,/prototype.php,200,UK,user_21009,lisa.miller,0,0
01/01/1900 20:03,128.1.179.167,GET,/products/prototype-enterprise.php,200,UK,user_21009,lisa.miller,0,0
01/01/1900 11:38,128.1.179.167,GET,/sales-contact.php,200,UK,user_21009,lisa.miller,0,0
01/01/1900 05:44,128.1.179.167,GET,/purchase.php,200,UK,user_21009,lisa.miller,10692,0
01/01/1900 22:01,155.55.35.178,GET,/scheduledemo.php,200,USA,user_88159,sarah.johnson,0,0
01/01/1900 18:48,155.55.35.178,GET,/products/engineering-package-premium.php,200,USA,user_88159,sarah.johnson,0,0
01/01/1900 19:33,155.55.35.178,GET,/purchase.php,200,USA,user_88159,sarah.johnson,4629,0
01/01/1900 21:49,157.21.170.114,GET,/prototype.php,200,Germany,user_65469,michael.williams,0,0
01/01/1900 00:02,157.21.170.114,GET,/products/prototype-enterprise.php,200,Germany,user_65469,michael.williams,0,0
01/01/1900 14:58,157.21.170.114,GET,/sales-contact.php,200,Germany,user_65469,michael.williams,0,0
01/01/1900 23:30,157.21.170.114,GET,/purchase.php,200,Germany,user_65469,michael.williams,9081,0
01/01/1900 15:26,175.70.255.143,GET,/index.html,200,Canada,user_75119,david.jones,0,0
01/01/1900 19:43,175.70.255.143,GET,/products/ai-assistant-premium.php,200,Canada,user_75119,david.jones,0,0
01/01/1900 20:30,175.70.255.143,GET,/quote-request.php,200,Canada,user_75119,david.jones,0,1712
01/01/1900 20:30,175.70.255.143,GET,/purchase.php,200,Canada,user_75119,david.jones,5343,0
01/01/1900 11:56,128.2.234.165,GET,/prototype.php,200,UK,user_36340,john.smith,0,0
01/01/1900 04:30,128.2.234.165,GET,/products/prototype-enterprise.php,200,UK,user_36340,john.smith,0,0
01/01/1900 06:32,128.2.234.165,GET,/sales-contact.php,200,UK,user_36340,john.smith,0,0
01/01/1900 15:22,128.2.234.165,GET,/purchase.php,200,UK,user_36340,john.smith,9345,0
01/01/1900 13:04,170.60.26.3,GET,/prototype.php,200,Australia,user_68008,jennifer.taylor,0,0
01/01/1900 15:43,170.60.26.3,GET,/products/prototype-enterprise.php,200,Australia,user_68008,jennifer.taylor,0,0
01/01/1900 14:15,170.60.26.3,GET,/sales-contact.php,200,Australia,user_68008,jennifer.taylor,0,0
01/01/1900 09:52,170.60.26.3,GET,/purchase.php,200,Australia,user_68008,jennifer.taylor,8124,0
01/01/1900 17:10,170.61.136.5,GET,/services.html,200,Australia,user_97658,emma.brown,0,0
01/01/1900 02:18,170.61.136.5,GET,/products/prototype-professional.php,200,Australia,user_97658,emma.brown,0,0
01/01/1900 21:23,170.61.136.5,GET,/pricing.php,200,Australia,user_97658,emma.brown,0,0
01/01/1900 22:44,170.61.136.5,GET,/quote-request.php,200,Australia,user_97658,emma.brown,0,1726
01/01/1900 14:26,170.61.136.5,GET,/purchase.php,200,Australia,user_97658,emma.brown,4251,0
01/01/1900 04:49,157.20.187.136,GET,/scheduledemo.php,200,Germany,user_13850,robert.wilson,0,0
01/01/1900 21:41,157.20.187.136,GET,/products/engineering-package-premium.php,200,Germany,user_13850,robert.wilson,0,0
01/01/1900 13:14,157.20.187.136,GET,/purchase.php,200,Germany,user_13850,robert.wilson,4935,0
01/01/1900 10:36,165.40.68.6,GET,/prototype.php,200,Japan,user_31093,emma.brown,0,0
01/01/1900 09:28,165.40.68.6,GET,/products/prototype-enterprise.php,200,Japan,user_31093,emma.brown,0,0
01/01/1900 09:02,165.40.68.6,GET,/sales-contact.php,200,Japan,user_31093,emma.brown,0,0
01/01/1900 05:02,165.40.68.6,GET,/purchase.php,200,Japan,user_31093,emma.brown,11381,0
01/01/1900 14:22,157.21.202.237,GET,/services.html,200,Germany,user_62688,michael.williams,0,0
01/01/1900 00:24,157.21.202.237,GET,/products/prototype-professional.php,200,Germany,user_62688,michael.williams,0,0
01/01/1900 10:08,157.21.202.237,GET,/pricing.php,200,Germany,user_62688,michael.williams,0,0
01/01/1900 23:07,157.21.202.237,GET,/quote-request.php,200,Germany,user_62688,michael.williams,0,1660
01/01/1900 12:15,157.21.202.237,GET,/purchase.php,200,Germany,user_62688,michael.williams,7135,0
01/01/1900 15:11,170.60.45.4,GET,/ai-solutions/innovation.php,200,Australia,user_41924,jennifer.taylor,0,0
01/01/1900 21:13,170.60.45.4,GET,/products/innovation-suite.php,200,Australia,user_41924,jennifer.taylor,0,0
01/01/1900 12:44,170.60.45.4,GET,/quote-request.php,200,Australia,user_41924,jennifer.taylor,0,653
01/01/1900 23:07,170.60.45.4,GET,/purchase.php,200,Australia,user_41924,jennifer.taylor,2228,0
01/01/1900 08:58,160.31.168.173,GET,/prototype.php,200,France,user_28309,michael.williams,0,0
01/01/1900 12:17,160.31.168.173,GET,/products/prototype-enterprise.php,200,France,user_28309,michael.williams,0,0
01/01/1900 15:15,160.31.168.173,GET,/sales-contact.php,200,France,user_28309,michael.williams,0,0
01/01/1900 10:27,160.31.168.173,GET,/purchase.php,200,France,user_28309,michael.williams,12331,0
01/01/1900 14:26,128.2.91.197,GET,/services.html,200,UK,user_44572,john.smith,0,0
01/01/1900 23:44,128.2.91.197,GET,/products/prototype-professional.php,200,UK,user_44572,john.smith,0,0
01/01/1900 23:35,128.2.91.197,GET,/pricing.php,200,UK,user_44572,john.smith,0,0
01/01/1900 21:57,128.2.91.197,GET,/quote-request.php,200,UK,user_44572,john.smith,0,1225
01/01/1900 10:59,128.2.91.197,GET,/purchase.php,200,UK,user_44572,john.smith,7759,0
01/01/1900 22:56,155.55.101.110,GET,/scheduledemo.php,200,USA,user_74648,sarah.johnson,0,0
01/01/1900 22:50,155.55.101.110,GET,/products/engineering-package-premium.php,200,USA,user_74648,sarah.johnson,0,0
01/01/1900 13:33,155.55.101.110,GET,/purchase.php,200,USA,user_74648,sarah.johnson,6696,0
01/01/1900 03:45,155.55.75.153,GET,/index.html,200,USA,user_71955,david.jones,0,0
01/01/1900 04:40,155.55.75.153,GET,/products/ai-assistant-premium.php,200,USA,user_71955,david.jones,0,0
01/01/1900 18:52,155.55.75.153,GET,/quote-request.php,200,USA,user_71955,david.jones,0,1894
01/01/1900 01:03,155.55.75.153,GET,/purchase.php,200,USA,user_71955,david.jones,3615,0
01/01/1900 20:50,128.1.132.184,GET,/services.html,200,UK,user_40301,john.smith,0,0
01/01/1900 18:15,128.1.132.184,GET,/products/prototype-professional.php,200,UK,user_40301,john.smith,0,0
01/01/1900 10:35,128.1.132.184,GET,/pricing.php,200,UK,user_40301,john.smith,0,0
01/01/1900 07:26,128.1.132.184,GET,/quote-request.php,200,UK,user_40301,john.smith,0,1453
01/01/1900 00:14,128.1.132.184,GET,/purchase.php,200,UK,user_40301,john.smith,5210,0
01/01/1900 17:30,155.56.190.14,GET,/ai-solutions/innovation.php,200,USA,user_51006,sarah.johnson,0,0
01/01/1900 22:03,155.56.190.14,GET,/products/innovation-suite.php,200,USA,user_51006,sarah.johnson,0,0
01/01/1900 11:37,155.56.190.14,GET,/quote-request.php,200,USA,user_51006,sarah.johnson,0,761
01/01/1900 18:27,155.56.190.14,GET,/purchase.php,200,USA,user_51006,sarah.johnson,2198,0
01/01/1900 16:02,128.1.119.108,GET,/scheduledemo.php,200,UK,user_94728,john.smith,0,0
01/01/1900 20:34,128.1.119.108,GET,/products/engineering-package-premium.php,200,UK,user_94728,john.smith,0,0
01/01/1900 17:39,128.1.119.108,GET,/purchase.php,200,UK,user_94728,john.smith,3431,0
01/01/1900 20:09,128.1.77.252,GET,/prototype.php,200,UK,user_16355,john.smith,0,0
01/01/1900 15:34,128.1.77.252,GET,/products/prototype-enterprise.php,200,UK,user_16355,john.smith,0,0
01/01/1900 23:45,128.1.77.252,GET,/sales-contact.php,200,UK,user_16355,john.smith,0,0
01/01/1900 07:44,128.1.77.252,GET,/purchase.php,200,UK,user_16355,john.smith,13159,0
01/01/1900 17:30,160.30.47.52,GET,/index.html,200,France,user_82813,michael.williams,0,0
01/01/1900 18:59,160.30.47.52,GET,/products/ai-assistant-premium.php,200,France,user_82813,michael.williams,0,0
01/01/1900 06:22,160.30.47.52,GET,/quote-request.php,200,France,user_82813,michael.williams,0,1010
01/01/1900 18:46,160.30.47.52,GET,/purchase.php,200,France,user_82813,michael.williams,3055,0
01/01/1900 22:47,155.56.105.12,GET,/scheduledemo.php,200,USA,user_42672,david.jones,0,0
01/01/1900 02:19,155.56.105.12,GET,/products/engineering-package-premium.php,200,USA,user_42672,david.jones,0,0
01/01/1900 10:50,155.56.105.12,GET,/purchase.php,200,USA,user_42672,david.jones,3997,0
01/01/1900 23:32,155.56.50.14,GET,/services.html,200,USA,user_42945,sarah.johnson,0,0
01/01/1900 10:16,155.56.50.14,GET,/products/prototype-professional.php,200,USA,user_42945,sarah.johnson,0,0
01/01/1900 23:42,155.56.50.14,GET,/pricing.php,200,USA,user_42945,sarah.johnson,0,0
01/01/1900 22:11,155.56.50.14,GET,/quote-request.php,200,USA,user_42945,sarah.johnson,0,1303
01/01/1900 09:09,155.56.50.14,GET,/purchase.php,200,USA,user_42945,sarah.johnson,4980,0
01/01/1900 03:49,128.2.66.57,GET,/ai-solutions/innovation.php,200,UK,user_64933,john.smith,0,0
01/01/1900 18:33,128.2.66.57,GET,/products/innovation-suite.php,200,UK,user_64933,john.smith,0,0
01/01/1900 09:59,128.2.66.57,GET,/quote-request.php,200,UK,user_64933,john.smith,0,747
01/01/1900 03:27,128.2.66.57,GET,/purchase.php,200,UK,user_64933,john.smith,2497,0
01/01/1900 16:37,170.60.64.99,GET,/scheduledemo.php,200,Australia,user_88454,emma.brown,0,0
01/01/1900 07:57,170.60.64.99,GET,/products/engineering-package-premium.php,200,Australia,user_88454,emma.brown,0,0
01/01/1900 22:52,170.60.64.99,GET,/purchase.php,200,Australia,user_88454,emma.brown,7075,0
01/01/1900 02:42,155.55.95.152,GET,/ai-solutions/innovation.php,200,USA,user_60881,david.jones,0,0
01/01/1900 22:27,155.55.95.152,GET,/products/innovation-suite.php,200,USA,user_60881,david.jones,0,0
01/01/1900 01:49,155.55.95.152,GET,/quote-request.php,200,USA,user_60881,david.jones,0,557
01/01/1900 14:51,155.55.95.152,GET,/purchase.php,200,USA,user_60881,david.jones,2681,0
01/01/1900 22:39,175.71.119.204,GET,/services.html,200,Canada,user_79107,david.jones,0,0
01/01/1900 10:09,175.71.119.204,GET,/products/prototype-professional.php,200,Canada,user_79107,david.jones,0,0
01/01/1900 03:13,175.71.119.204,GET,/pricing.php,200,Canada,user_79107,david.jones,0,0
01/01/1900 02:07,175.71.119.204,GET,/quote-request.php,200,Canada,user_79107,david.jones,0,1918
01/01/1900 00:22,175.71.119.204,GET,/purchase.php,200,Canada,user_79107,david.jones,6018,0
01/01/1900 20:37,128.1.246.106,GET,/index.html,200,UK,user_87457,john.smith,0,0
01/01/1900 18:18,128.1.246.106,GET,/products/ai-assistant-premium.php,200,UK,user_87457,john.smith,0,0
01/01/1900 08:50,128.1.246.106,GET,/quote-request.php,200,UK,user_87457,john.smith,0,1696
01/01/1900 20:45,128.1.246.106,GET,/purchase.php,200,UK,user_87457,john.smith,4709,0
01/01/1900 16:11,155.55.250.141,GET,/prototype.php,200,USA,user_24605,sarah.johnson,0,0
01/01/1900 01:30,155.55.250.141,GET,/products/prototype-enterprise.php,200,USA,user_24605,sarah.johnson,0,0
01/01/1900 05:17,155.55.250.141,GET,/sales-contact.php,200,USA,user_24605,sarah.johnson,0,0
01/01/1900 10:06,155.55.250.141,GET,/purchase.php,200,USA,user_24605,sarah.johnson,10523,0
01/01/1900 17:29,128.1.151.19,GET,/index.html,200,UK,user_13060,john.smith,0,0
01/01/1900 12:09,128.1.151.19,GET,/products/ai-assistant-premium.php,200,UK,user_13060,john.smith,0,0
01/01/1900 11:02,128.1.151.19,GET,/quote-request.php,200,UK,user_13060,john.smith,0,1166
01/01/1900 07:54,128.1.151.19,GET,/purchase.php,200,UK,user_13060,john.smith,6373,0
01/01/1900 21:46,155.56.78.160,GET,/services.html,200,USA,user_87235,sarah.johnson,0,0
01/01/1900 17:13,155.56.78.160,GET,/products/prototype-professional.php,200,USA,user_87235,sarah.johnson,0,0
01/01/1900 16:58,155.56.78.160,GET,/pricing.php,200,USA,user_87235,sarah.johnson,0,0
01/01/1900 08:44,155.56.78.160,GET,/quote-request.php,200,USA,user_87235,sarah.johnson,0,1288
01/01/1900 15:51,155.56.78.160,GET,/purchase.php,200,USA,user_87235,sarah.johnson,3352,0
01/01/1900 12:43,165.41.111.99,GET,/ai-solutions/innovation.php,200,Japan,user_31759,emma.brown,0,0
01/01/1900 08:36,165.41.111.99,GET,/products/innovation-suite.php,200,Japan,user_31759,emma.brown,0,0
01/01/1900 01:50,165.41.111.99,GET,/quote-request.php,200,Japan,user_31759,emma.brown,0,655
01/01/1900 15:08,165.41.111.99,GET,/purchase.php,200,Japan,user_31759,emma.brown,2972,0
01/01/1900 19:44,157.21.198.118,GET,/scheduledemo.php,200,Germany,user_12591,michael.williams,0,0
01/01/1900 11:05,157.21.198.118,GET,/products/engineering-package-premium.php,200,Germany,user_12591,michael.williams,0,0
01/01/1900 08:38,157.21.198.118,GET,/purchase.php,200,Germany,user_12591,michael.williams,5232,0
01/01/1900 19:15,155.56.4.171,GET,/prototype.php,200,USA,user_41515,sarah.johnson,0,0
01/01/1900 13:24,155.56.4.171,GET,/products/prototype-enterprise.php,200,USA,user_41515,sarah.johnson,0,0
01/01/1900 08:16,155.56.4.171,GET,/sales-contact.php,200,USA,user_41515,sarah.johnson,0,0
01/01/1900 20:23,155.56.4.171,GET,/purchase.php,200,USA,user_41515,sarah.johnson,9426,0
01/01/1900 19:05,128.1.183.90,GET,/scheduledemo.php,200,UK,user_61346,john.smith,0,0
01/01/1900 03:46,128.1.183.90,GET,/products/engineering-package-premium.php,200,UK,user_61346,john.smith,0,0
01/01/1900 17:25,128.1.183.90,GET,/purchase.php,200,UK,user_61346,john.smith,7796,0
01/01/1900 11:18,160.31.30.180,GET,/prototype.php,200,France,user_10444,robert.wilson,0,0
01/01/1900 23:24,160.31.30.180,GET,/products/prototype-enterprise.php,200,France,user_10444,robert.wilson,0,0
01/01/1900 17:08,160.31.30.180,GET,/sales-contact.php,200,France,user_10444,robert.wilson,0,0
01/01/1900 00:37,160.31.30.180,GET,/purchase.php,200,France,user_10444,robert.wilson,10416,0
01/01/1900 18:26,128.1.7.177,GET,/index.html,200,UK,user_50127,lisa.miller,0,0
01/01/1900 07:50,128.1.7.177,GET,/products/ai-assistant-premium.php,200,UK,user_50127,lisa.miller,0,0
01/01/1900 22:57,128.1.7.177,GET,/quote-request.php,200,UK,user_50127,lisa.miller,0,1527
01/01/1900 13:02,128.1.7.177,GET,/purchase.php,200,UK,user_50127,lisa.miller,3837,0
01/01/1900 12:13,128.1.75.62,GET,/services.html,200,UK,user_87936,lisa.miller,0,0
01/01/1900 03:19,128.1.75.62,GET,/products/prototype-professional.php,200,UK,user_87936,lisa.miller,0,0
01/01/1900 23:13,128.1.75.62,GET,/pricing.php,200,UK,user_87936,lisa.miller,0,0
01/01/1900 19:29,128.1.75.62,GET,/quote-request.php,200,UK,user_87936,lisa.miller,0,1034
01/01/1900 01:59,128.1.75.62,GET,/purchase.php,200,UK,user_87936,lisa.miller,4892,0
01/01/1900 22:31,128.2.20.192,GET,/ai-solutions/innovation.php,200,UK,user_52980,lisa.miller,0,0
01/01/1900 02:35,128.2.20.192,GET,/products/innovation-suite.php,200,UK,user_52980,lisa.miller,0,0
01/01/1900 03:28,128.2.20.192,GET,/quote-request.php,200,UK,user_52980,lisa.miller,0,501
01/01/1900 04:02,128.2.20.192,GET,/purchase.php,200,UK,user_52980,lisa.miller,2712,0
01/01/1900 13:37,157.20.208.87,GET,/scheduledemo.php,200,Germany,user_19021,robert.wilson,0,0
01/01/1900 18:58,157.20.208.87,GET,/products/engineering-package-premium.php,200,Germany,user_19021,robert.wilson,0,0
01/01/1900 15:01,157.20.208.87,GET,/purchase.php,200,Germany,user_19021,robert.wilson,6625,0
01/01/1900 00:44,170.61.174.54,GET,/services.html,200,Australia,user_73738,emma.brown,0,0
01/01/1900 02:48,170.61.174.54,GET,/products/prototype-professional.php,200,Australia,user_73738,emma.brown,0,0
01/01/1900 01:20,170.61.174.54,GET,/pricing.php,200,Australia,user_73738,emma.brown,0,0
01/01/1900 20:55,170.61.174.54,GET,/quote-request.php,200,Australia,user_73738,emma.brown,0,1171
01/01/1900 05:44,170.61.174.54,GET,/purchase.php,200,Australia,user_73738,emma.brown,6440,0
01/01/1900 07:19,170.60.19.94,GET,/ai-solutions/innovation.php,200,Australia,user_46199,jennifer.taylor,0,0
01/01/1900 05:39,170.60.19.94,GET,/products/innovation-suite.php,200,Australia,user_46199,jennifer.taylor,0,0
01/01/1900 13:02,170.60.19.94,GET,/quote-request.php,200,Australia,user_46199,jennifer.taylor,0,860
01/01/1900 06:10,170.60.19.94,GET,/purchase.php,200,Australia,user_46199,jennifer.taylor,2211,0
01/01/1900 18:29,155.56.233.127,GET,/prototype.php,200,USA,user_97157,david.jones,0,0
01/01/1900 04:59,155.56.233.127,GET,/products/prototype-enterprise.php,200,USA,user_97157,david.jones,0,0
01/01/1900 18:48,155.56.233.127,GET,/sales-contact.php,200,USA,user_97157,david.jones,0,0
01/01/1900 16:08,155.56.233.127,GET,/purchase.php,200,USA,user_97157,david.jones,8205,0
01/01/1900 00:50,160.31.91.3,GET,/prototype.php,200,France,user_65947,michael.williams,0,0
01/01/1900 01:51,160.31.91.3,GET,/products/prototype-enterprise.php,200,France,user_65947,michael.williams,0,0
01/01/1900 04:09,160.31.91.3,GET,/sales-contact.php,200,France,user_65947,michael.williams,0,0
01/01/1900 05:51,160.31.91.3,GET,/purchase.php,200,France,user_65947,michael.williams,10363,0
01/01/1900 04:47,128.2.248.30,GET,/ai-solutions/innovation.php,200,UK,user_72385,john.smith,0,0
01/01/1900 12:38,128.2.248.30,GET,/products/innovation-suite.php,200,UK,user_72385,john.smith,0,0
01/01/1900 11:05,128.2.248.30,GET,/quote-request.php,200,UK,user_72385,john.smith,0,708
01/01/1900 19:59,128.2.248.30,GET,/purchase.php,200,UK,user_72385,john.smith,2211,0
01/01/1900 18:24,128.2.86.79,GET,/services.html,200,UK,user_63410,john.smith,0,0
01/01/1900 14:22,128.2.86.79,GET,/products/prototype-professional.php,200,UK,user_63410,john.smith,0,0
01/01/1900 05:33,128.2.86.79,GET,/pricing.php,200,UK,user_63410,john.smith,0,0
01/01/1900 18:08,128.2.86.79,GET,/quote-request.php,200,UK,user_63410,john.smith,0,1882
01/01/1900 21:18,128.2.86.79,GET,/purchase.php,200,UK,user_63410,john.smith,6658,0
01/01/1900 01:07,128.2.131.244,GET,/index.html,200,UK,user_21791,lisa.miller,0,0
01/01/1900 13:10,128.2.131.244,GET,/products/ai-assistant-premium.php,200,UK,user_21791,lisa.miller,0,0
01/01/1900 09:51,128.2.131.244,GET,/quote-request.php,200,UK,user_21791,lisa.miller,0,1907
01/01/1900 22:29,128.2.131.244,GET,/purchase.php,200,UK,user_21791,lisa.miller,4434,0
01/01/1900 21:38,160.31.46.94,GET,/prototype.php,200,France,user_26019,robert.wilson,0,0
01/01/1900 23:34,160.31.46.94,GET,/products/prototype-enterprise.php,200,France,user_26019,robert.wilson,0,0
01/01/1900 15:12,160.31.46.94,GET,/sales-contact.php,200,France,user_26019,robert.wilson,0,0
01/01/1900 15:34,160.31.46.94,GET,/purchase.php,200,France,user_26019,robert.wilson,13750,0
01/01/1900 04:40,160.31.138.57,GET,/services.html,200,France,user_56616,robert.wilson,0,0
